1690	39792	13179216-n
1693	24506	04154565-n
1692	47309	14861566-n
1687	34079	08590909-n
1688	16140	05553049-n
1689	116414	07801709-n
1683	101621	14933569-n
1684	85545	08911421-n
1685	11030	00419375-v
1686	95083	00573926-a
70095	10503	00065070-v
1682	7907	00350380-n
70094	115582	01675667-v
1681	50027	01626874-a
1680	2566	03278248-n
70093	80482	03466600-n
70092	38549	00833578-n
70099	73521	03950899-n
70098	43116	09911051-n
70097	49552	13300828-n
70096	15633	01093666-n
1678	12867	04894204-n
1679	110202	02553137-a
1676	47677	11902982-n
1677	21237	00839194-v
70090	112141	00133259-a
1674	109975	15038680-n
70091	32786	04600764-n
1675	55532	12485523-n
1672	10085	00088931-r
1673	116117	11937278-n
1578	91669	02942542-a
1577	57090	04675646-n
1579	90435	00666610-a
1574	114389	00445169-a
1573	80994	02276749-n
1576	85392	13335008-n
1575	102796	02937093-n
43535	114637	11351212-n
1580	46441	14513259-n
43536	56957	13692963-n
1581	68680	00652069-n
43537	13093	14045141-n
1582	90951	02437853-a
43538	31136	02378623-v
1583	14588	14483744-n
43539	28102	00119533-a
43530	77080	01408880-n
43531	11781	09111366-n
43532	24738	09547629-n
43533	45610	08013453-n
43534	10343	00539936-v
1589	13419	01040128-n
1588	114285	00458836-r
1587	25414	05354026-n
1586	7371	13538314-n
1585	71347	03043798-n
1584	68681	03904782-n
43526	26532	00915787-a
1593	746	02623906-v
1594	103089	00488579-r
43527	73700	09000854-n
43524	110736	00037653-a
1591	31137	02176073-n
1592	39793	09133643-n
43525	57384	08003035-n
1590	2098	08705397-n
43528	34713	13931436-n
43529	116236	06080361-n
43522	47059	07875560-n
43523	64812	03736674-n
43520	109976	11476619-n
43521	12349	08873412-n
1596	10275	01058574-v
1595	111410	00949516-n
1598	79791	07231532-n
1597	80128	00731955-a
1599	10044	02508245-v
43517	85393	14367649-n
43518	109324	00098714-r
43519	46324	01002055-a
43513	108762	00216607-n
43514	46442	01599532-a
43515	84348	14498567-n
43516	59408	01384212-a
43510	27152	03149951-n
43511	16926	02559383-n
43512	79119	01292727-v
43508	90103	01177704-a
43509	116237	02031165-a
43506	90436	00769180-v
43507	18513	06800698-n
43504	35695	05296503-n
43505	85546	00735709-a
43502	20175	00492309-n
43503	10359	12011370-n
43500	87427	02553797-a
43501	18037	14276649-n
43570	41623	07166281-n
43572	16141	01817314-v
43571	59569	02694966-n
43574	217	01753788-v
43573	102941	01940782-v
43576	76032	05811214-n
43575	2267	05844105-n
43578	29054	02085118-n
43577	27723	03837157-n
43579	79792	14001852-n
56409	83450	01497413-n
56407	69829	09230500-n
56408	47554	10427467-n
56405	45401	14097893-n
56406	18997	01952363-v
56403	815	01555416-a
56404	95239	00315956-v
56401	5187	08695198-n
56402	47060	00002436-r
56400	96416	02965415-a
43563	22115	08046759-n
43562	33344	10982127-n
43561	114123	01237433-a
43560	66224	01948092-a
43567	103811	13730377-n
43566	114463	00425330-r
43565	1542	08849753-n
43564	76221	02965861-a
43569	107859	01008288-v
43568	98524	02274869-a
43554	98990	01082998-a
43553	43927	13242719-n
43556	41946	09069569-n
43555	62905	10184683-n
43550	116758	00941604-n
43552	68336	02670578-v
43551	74713	13818551-n
43558	114906	01151889-v
43557	6325	00252019-v
43559	42873	00957178-v
43545	73522	00879212-v
43544	102072	03104585-a
43543	58612	09527001-n
43542	101768	07264725-n
43541	1569	08698379-n
43540	75052	01015843-n
43549	81689	01527245-a
43548	1977	02656699-a
43547	60318	07343910-n
43546	67346	00238958-r
94847	15428	01600600-v
94848	104376	03640288-n
94849	78603	11980577-n
56437	37407	05033410-n
56436	99285	00487138-r
56435	65583	11331442-n
56434	42134	09755893-n
56433	51233	02452347-n
56432	61087	00765289-a
56431	87237	14731799-n
56430	104377	14015148-n
94855	105783	04099761-n
94854	105508	15116095-n
94857	74028	00902946-a
94856	72342	00151448-v
94851	49177	10272375-n
94850	70698	06421538-n
94853	111887	13900760-n
56439	89736	01789734-a
94852	50687	01333331-a
56438	93689	00100410-v
94858	82753	00368515-n
94859	46951	02422699-n
56440	106437	02356712-a
94860	34313	06555191-n
56446	56680	01013434-n
56445	663	04007894-n
56448	12559	11687071-n
56447	44258	02493260-v
56442	60319	00251529-a
56441	67174	01998982-v
56444	15403	11285902-n
56443	31347	04887129-n
94868	38468	01694081-a
94867	111044	02659154-a
94866	113828	01470145-n
94865	82945	11387362-n
94864	63663	15283433-n
56449	41947	14426568-n
94863	77607	10563940-n
94862	67682	02968333-n
94861	21019	10887593-n
94825	98212	02863959-a
94826	80129	00080981-a
94827	101458	01634891-n
94828	73701	10206763-n
94829	79634	05724357-n
43599	10116	04811995-n
43597	78962	13031323-n
43598	78782	14485990-n
43595	115512	00629496-n
43596	26325	11183387-n
43593	73032	00178551-n
43594	78783	08825321-n
43592	12619	08033194-n
56411	53143	04783724-n
56410	76922	08121867-n
43591	85217	06761994-n
43590	73702	10859485-n
56415	38648	12711182-n
56414	32951	06841987-n
56413	33679	04388574-n
56412	28589	00015007-r
56419	85547	00208557-r
56418	71642	12392765-n
94831	104378	04322387-n
56417	33100	07690585-n
94830	109875	04352435-n
56416	102073	03750437-n
94833	2046	05578442-n
94832	68166	02835724-n
94835	44490	09526221-n
94834	13944	02617146-a
94838	68337	03150431-a
94839	78102	00416164-a
94836	100875	00389958-r
94837	66225	02716567-v
43586	78278	01113134-v
43587	106685	00499062-a
43588	42996	00637857-a
43589	46325	00464255-r
43582	37309	09033936-n
43583	114638	00538174-a
43584	633	04493505-n
43585	26269	08171210-n
56420	50959	04311799-n
43581	5008	00362128-v
56422	96249	09196302-n
56421	107071	00291083-r
43580	42997	13966925-n
56424	47061	03071552-n
56423	26981	08492546-n
56426	112673	00972521-n
56425	102797	10784281-n
94842	114979	12388858-n
56428	13158	01888511-v
94841	113364	04861143-n
56427	23144	01037650-v
94840	87238	13620549-n
56429	48025	02034147-v
94846	63365	00146277-n
94845	84677	08721796-n
94844	59247	00785329-v
94843	109211	05117406-n
56473	10734	14854847-n
56472	27096	00964110-v
56471	85394	12741079-n
56470	107471	00497432-r
94808	87968	01636829-n
94807	11951	01368597-v
94809	105784	09940026-n
94804	64175	00180655-a
94803	91670	01475041-a
94806	56815	09609746-n
94805	4847	05148699-n
94810	48667	00181005-v
94811	43928	00903894-a
94812	66057	00820219-a
94813	6812	00512186-v
56478	89737	13995935-n
56479	34714	13254985-n
56476	80995	00496956-v
56477	28992	13008485-n
56474	19386	10730077-n
56475	20336	02627292-n
56482	47435	09016698-n
56481	4602	04788982-n
56484	104550	01646646-a
56483	91863	00493608-r
56480	68167	01320474-a
94819	116807	02801156-a
94818	76923	00692548-a
94817	116288	01898051-a
94816	115855	15008765-n
94815	23904	07841495-n
94814	57385	00449892-n
94823	64963	00309792-v
94824	22676	01820338-a
94821	60791	08606012-n
94822	53852	11290653-n
94820	108237	07808268-n
56489	14764	00400645-n
56485	8360	01448951-n
56486	1101	03467984-n
56487	108763	10954039-n
56488	92404	04695504-n
56451	41948	01639187-n
56450	89381	04380255-n
56454	94720	05819773-n
56455	17817	05677952-n
56452	80298	00280844-a
56453	23905	04557872-n
56458	77768	00331030-a
56459	32325	03394649-n
56456	58788	08311687-n
56457	57824	05431177-n
56460	56232	06345320-n
56462	104814	14273753-n
56461	113639	13711570-n
94801	4817	02025530-n
94802	47914	03458128-n
56463	13884	02557357-a
56464	51768	11267745-n
56465	52457	10507230-n
56466	14912	14017206-n
56467	30688	04302334-n
56468	99871	02655723-a
56469	87063	09740724-n
94689	38748	01829292-v
94686	109001	01146697-v
94685	28353	07778494-n
94688	62277	00932624-n
94687	21742	12977565-n
27894	50843	14496977-n
94682	66058	03819047-n
27895	20128	08876773-n
94681	53012	04949560-n
94684	106155	07976420-n
27892	36112	14748577-n
27893	110621	05959407-n
94683	107606	10344121-n
27890	32710	00513401-n
27891	17622	13529616-n
94680	83975	11021916-n
70102	31485	04094060-n
70103	5676	15085682-n
70100	92960	10635907-n
70101	90437	08650157-n
27899	24596	03127324-a
70106	66226	04137089-n
27898	41510	00139759-r
70107	23018	13208705-n
27897	102942	03493219-n
70104	85548	05273555-n
27896	49642	00900957-n
70105	72870	14387349-n
94679	103223	10498422-n
94678	44040	05229198-n
94677	54165	01253621-v
94676	99286	00529784-n
94675	115583	00482749-v
94674	114286	01070002-a
94673	34145	07246932-n
27881	4516	14411243-n
94672	103224	01197207-a
27882	87969	06627260-n
94671	51377	10431770-n
27883	70541	00457998-a
94670	37891	01293782-v
27884	21829	01286745-n
56497	61260	12566112-n
56496	10127	02226756-a
56499	113640	02883210-a
27880	114287	10333719-n
56498	75724	06912149-n
56492	79308	13272860-n
56493	10153	01550761-n
27889	57386	12110630-n
56494	17326	04580493-n
56495	97551	02794853-a
27886	11581	06953731-n
27885	116759	06549318-n
27888	82754	09704630-n
56490	91864	11322178-n
56491	100876	01972753-v
27887	66059	02224323-n
27872	26398	01672239-a
27873	58453	03111656-a
27870	90797	11124961-n
27871	50285	00685224-v
27877	74881	00319825-n
27876	95436	05320636-n
27875	67017	02564330-a
27874	79961	02683454-n
27879	3699	02092468-n
27878	14635	05428974-n
94699	60947	08463509-n
94698	11424	02568087-n
94697	30423	10049363-n
94696	55787	10844231-n
94691	244	14299637-n
94690	86869	02802092-a
94695	35954	09015907-n
94694	106827	00505853-a
27860	73348	02430830-n
94693	11570	10277912-n
27861	4018	01752167-a
27862	50028	00638253-a
94692	83107	07643891-n
27864	83451	03212535-n
27863	39505	02038329-n
27866	13549	04713692-n
27865	11859	08196622-n
27868	52458	00042769-r
27867	94544	08230009-n
27869	95589	02536518-a
27851	62278	08322520-n
27850	100877	02365396-v
94640	49417	04656051-n
94645	68848	02297819-n
94646	49178	01979874-n
94647	114639	02917067-n
94648	60479	01734607-a
94641	56071	06559004-n
94642	5395	07067591-n
94643	20224	00923993-a
94644	76222	06175967-n
94639	34486	00126497-a
70143	58454	04592962-n
94638	107730	07570530-n
70142	50960	07634406-n
70141	95240	15104669-n
70140	94545	02929462-n
27858	7158	04018399-n
70147	4146	04295881-n
27859	50286	01956370-a
70146	65584	06324864-n
70145	34397	08604487-n
27856	833	09605289-n
27857	10954	06997168-n
70144	61833	06662057-n
27854	94903	09143649-n
27855	34007	08886147-n
27852	51378	01769378-a
70149	73523	05378022-n
70148	10792	01663571-a
27853	20259	13223843-n
27840	68505	09433312-n
94636	61532	02804252-n
94637	113365	06890470-n
94634	89563	01756563-v
94635	59086	00403016-v
94632	50688	00781644-a
94633	67683	14954152-n
94630	13159	08546870-n
94631	27546	07863802-n
27849	42662	06191854-n
70130	96551	01037710-n
94629	14636	02237424-n
70132	116118	14979052-n
94628	113366	02692105-a
94627	109212	13217494-n
70131	35955	00259568-a
70134	30619	00084371-n
27845	79635	05952678-n
27846	60626	02147653-a
70133	85549	13018088-n
27847	33842	09442146-n
70136	15295	13074277-n
70135	99442	11461080-n
27848	80483	10752719-n
27841	39421	04266486-n
70138	96250	02982515-n
70137	100204	11091084-n
27842	61088	07191950-n
27843	113734	00392335-n
70139	65744	09670280-n
27844	93160	06876007-n
94660	84860	01268457-v
94661	24739	12062227-n
70119	18450	02483908-a
94662	73033	05056811-n
94663	40768	03501811-n
94664	20052	01726859-a
94665	8132	07332313-n
94666	107472	01818832-n
94667	99872	00913306-a
94668	4900	10599354-n
94669	116363	00453333-r
70121	57387	00473502-a
70120	71832	00097305-a
27838	4151	05905348-n
27839	69147	00638067-a
70129	37225	02553428-v
27832	27153	00368109-v
70128	117132	02606283-a
27833	4564	12813393-n
27830	115929	00174106-r
70127	38364	09663999-n
27831	29231	03394916-n
70126	56233	00067990-n
70125	47195	02366203-n
27836	36198	00902579-n
27837	45956	10750031-n
70124	57534	02593019-n
70123	77442	00591725-n
27834	80299	04569205-n
27835	41208	06667625-n
70122	78604	01411065-a
70108	34008	00025654-v
94650	67018	06660520-n
70109	53013	07390205-n
94651	88336	14998965-n
94654	32406	10565764-n
94655	87428	13749017-n
94652	80300	03610098-n
94653	33027	14808911-n
94658	85550	00867092-a
94659	53014	02240490-a
94656	7261	12431128-n
94657	64663	00609564-a
27827	72871	00555983-n
27828	63664	02349813-v
27829	7223	13981403-n
70110	78784	13991516-n
94649	70867	09377861-n
70116	26098	02519399-a
70115	97891	02353211-a
27820	98213	01371769-a
70118	20392	01096860-v
27821	55928	01879095-n
27822	86228	08540770-n
70117	88337	00497626-a
27823	82048	00319761-v
70112	85897	02145674-a
70111	47915	02239692-v
27824	23861	13195151-n
70114	62749	03146219-n
27825	65120	10538398-n
70113	114907	05735680-n
27826	90798	00790677-n
70188	57242	01704129-v
70189	81322	00375417-v
70180	27668	10750188-n
70181	73703	03135532-n
70182	17912	12735160-n
70183	3951	02732072-n
70184	13857	04565039-n
70185	32326	00313502-n
70186	54840	03259009-n
70187	90438	11278351-n
1523	92215	02722782-v
1522	95084	03074368-a
1525	77608	11307262-n
1524	103377	01318510-a
1521	6195	01997910-a
1520	93325	10820444-n
1527	17971	03909835-n
1526	107979	00912094-a
1529	98373	01012100-a
1528	86073	00844869-a
70179	82551	00385432-a
70177	68338	00403667-r
70178	42663	11623556-n
70171	64022	08806311-n
70172	97023	01755137-v
70170	55533	08076833-n
70175	108374	01924309-n
70176	3309	01445932-v
70173	92758	10710403-n
70174	55374	01911339-v
1514	47062	02716767-v
1513	108522	03531691-n
1512	36919	04475900-n
1511	49763	04089836-n
1510	27221	09515988-n
1519	79793	01912145-a
1518	23353	00817424-a
1517	27295	03899612-n
1516	47063	13192625-n
1515	115768	02840328-a
70166	17239	08691276-n
70167	35387	01703161-n
70168	62750	01722254-n
70169	10755	01014821-v
70162	44730	02555434-v
70163	99717	00211001-v
70164	84506	01373422-v
70165	54559	10698368-n
70160	34225	07397761-n
70161	111411	02770211-n
1501	111230	12262018-n
1500	95762	05705583-n
1503	31073	02786331-n
1502	56072	04528354-n
1505	3546	00298497-n
1504	90799	09349055-n
1507	80664	11849271-n
1506	64023	09510643-n
1509	99573	00916199-a
1508	4941	14031108-n
70159	96877	01567653-v
70157	90652	04174394-n
70158	11631	05386544-n
70155	36817	02483564-v
70156	43569	02376995-a
70153	78785	02590382-a
70154	278	01861778-n
70151	62444	02150328-v
70152	98214	05063218-n
70150	7359	01093965-n
1570	13271	00156839-a
1572	92961	03272562-n
1571	53290	06073748-n
1566	70699	00907235-n
1567	78103	10181799-n
1568	18616	06204623-n
1569	85395	02406952-n
1562	72872	08210670-n
1563	111045	02499316-n
1564	111785	00383271-r
1565	49553	02985828-n
1561	2408	07128692-n
1560	96417	01628885-n
1559	23354	07055103-n
1557	65745	00930868-n
1558	7170	06765044-n
1555	503	09071690-n
1556	25013	10136775-n
1553	106555	10155485-n
1554	109542	07083136-n
1551	21493	07448885-n
1552	5907	06098195-n
43606	68506	01650883-a
43605	81323	14742271-n
43608	66542	00751775-v
43607	76924	06622595-n
43602	88886	01824653-a
43601	46083	02304322-a
43604	25064	06923398-n
1550	50410	14611031-n
43603	61834	01959181-v
43600	2061	02510879-a
1548	109428	02646804-a
1549	63366	01454702-n
1540	88522	01673061-a
1541	105785	03388466-n
1542	81690	04355684-n
1543	91322	05468739-n
1544	115674	00255582-a
1545	54560	01231252-v
1546	24293	08358594-n
1547	105239	03037799-a
70198	59570	10873937-n
43619	88338	01080883-v
43618	66227	02527085-v
70197	71177	13559509-n
43617	37024	13901423-n
70196	96092	11363164-n
70195	105367	03912218-n
43616	87064	13988871-n
43615	79120	07562379-n
70194	97200	11350514-n
70193	33593	01294502-n
43614	65746	02281485-v
43613	104379	02366745-v
70192	94187	02222582-n
43612	2679	00806502-v
70191	68507	09479962-n
43611	60792	04436542-n
43610	87239	04041747-n
70199	77443	10109443-n
1539	112856	05572629-n
1537	115675	00238037-a
1538	64348	09435512-n
1531	97552	04054566-n
1532	40348	03027797-n
70190	20514	03337494-n
1530	100205	10599215-n
1535	77081	07560331-n
1536	51769	12333961-n
1533	41949	13717914-n
43609	86561	11327964-n
1534	78605	12464903-n
1475	73524	09480077-n
1474	79449	03240140-n
1477	76563	02027226-v
1476	44942	13682740-n
1479	65585	11543429-n
1478	66228	00324699-n
43630	51083	02934888-n
43631	32952	06587596-n
43632	50411	05288739-n
43633	75554	08388783-n
43638	34009	13217763-n
43639	94546	06374148-n
1480	13420	02302244-n
1481	116851	00259098-a
43634	64176	02350440-v
43635	69997	02382338-n
1482	88887	03417042-n
43636	31138	04771332-n
1483	72164	01026191-n
1484	115930	00353604-a
43637	70700	05001089-n
1488	65586	00463234-v
1487	91512	08439268-n
1486	94362	04170384-n
1485	50163	13280795-n
1489	39995	06610779-n
43621	24446	03561169-n
43622	82552	12447121-n
43620	6003	01635432-v
43629	11412	01705934-n
1490	1732	00230335-a
1491	27838	15141213-n
43627	50558	08485830-n
43628	58304	06805826-n
43625	29284	00847167-n
1494	52738	02429123-n
1495	29958	01810933-v
43626	90439	00915347-n
43623	33750	03833564-n
1492	82946	14153982-n
43624	10686	14748117-n
1493	88523	09206289-n
1457	60320	02903006-n
1456	30218	09097871-n
1459	11952	00997604-a
1458	73525	07954731-n
1453	72006	02418093-a
1452	84349	02003910-v
1455	101769	01007273-n
1454	844	02329401-n
43650	88695	05276425-n
43651	48923	06576539-n
43652	67684	02162458-a
43653	72165	03259401-n
43654	9606	02138075-v
43655	56234	01462209-n
43656	107341	01434140-v
1460	1120	01733477-v
43657	63052	09336853-n
1461	16324	11799520-n
43658	69006	12321395-n
43659	21238	09941571-n
1462	85898	12264621-n
1469	44602	04540053-n
1468	70868	13642729-n
1467	97392	11662585-n
1466	70176	13801937-n
1465	29816	02789271-n
1464	85899	08157672-n
1463	89944	02577877-v
43640	78963	01284683-v
43643	21830	08042856-n
43644	111140	01060101-n
43641	101770	08663774-n
43642	73191	12832822-n
1472	113191	04253751-n
43647	99287	12898226-n
1473	34226	07842308-n
43648	18644	02860389-a
1470	113641	02518839-v
43645	42762	05586111-n
43646	78441	03131904-a
1471	91671	01253468-v
43649	96093	13761603-n
43679	3423	13745420-n
43678	92216	00687252-n
43675	72674	01614079-v
43674	71833	01751836-v
43677	37310	07057001-n
43676	83452	14745222-n
43671	80996	09905965-n
43670	26856	14834132-n
43673	3708	01676755-n
43672	30357	00749749-a
56502	45178	07219636-n
56503	90952	03131750-a
56500	72343	12126736-n
56501	8515	14591091-n
56506	10011	02624167-n
56507	51888	10057114-n
56504	44145	13196369-n
56505	1499	13651218-n
56508	50164	13435548-n
56509	85551	14231504-n
43669	28294	00358132-a
43668	49051	15154646-n
43667	89382	06331477-n
43666	76745	02747287-v
43665	17041	01347858-n
43664	48409	13430495-n
43663	110945	02641731-a
43662	76223	00618264-n
43661	59248	07658814-n
43660	99574	01253665-n
56511	33594	06639204-n
56512	2901	11719468-n
56513	1028	12838027-n
56514	31011	04070207-n
43690	50559	07276018-n
43691	104677	00243395-a
56510	47310	03905053-n
56519	53551	15222840-n
1496	102943	03070879-a
56515	40553	01799484-v
1497	26920	07270893-n
56516	16223	10623175-n
1498	11791	07937786-n
56517	72344	06909571-n
1499	58138	00335366-v
56518	66386	04977412-n
43693	104815	07241723-n
43692	61533	01138161-a
43695	96418	08412265-n
43694	11973	07374357-n
43697	61534	10163452-n
43696	24691	11921622-n
43699	82755	01189998-a
43698	107208	01153595-a
56524	68339	01055404-v
56525	13997	15280695-n
56522	65747	02560402-a
56523	100707	00698234-n
56520	58789	09764598-n
56521	14529	02342132-v
43680	58139	06263202-n
56528	22171	07544491-n
56529	109977	14385002-n
56526	13642	00018526-v
56527	25358	01981884-n
43689	98690	14789365-n
43684	30020	06190060-n
43683	2932	07308042-n
43682	5194	12655869-n
43681	10756	12964321-n
43688	87429	02175283-v
43687	6279	00994454-v
43686	31787	01767612-v
43685	3997	00565302-n
27921	53291	15048623-n
27920	116053	00499628-r
27925	100029	06133935-n
27924	103090	13149829-n
27923	17515	01096990-a
27922	60480	14590293-n
27929	106686	13252293-n
94704	46443	02034511-v
27928	113367	01599159-n
94705	5504	13898899-n
94706	37226	09904321-n
27927	87970	02547217-a
94707	32247	03878674-n
27926	49418	00082081-v
94708	54561	03672827-n
94709	31220	11640471-n
56539	98691	08005877-n
94710	113192	02487108-a
56538	93161	03688707-n
56537	24243	08086987-n
94712	76564	06968343-n
94711	87065	07014752-n
94714	57825	09322930-n
94713	52201	02497824-v
56532	52459	01829602-n
56531	73876	02814758-a
56530	78786	09677168-n
56536	109105	05793907-n
56535	101459	00148627-r
56534	25065	05206829-n
56533	87066	02033703-v
27930	78964	10805638-n
27932	41825	13842415-n
27931	66387	08115778-n
27934	102367	01648894-v
27933	50287	13201423-n
27936	38833	01837182-a
27935	77609	14389584-n
27938	86870	14913860-n
94717	97393	06267991-n
27937	55534	13361830-n
94718	81324	00450234-r
94715	21316	08541841-n
94716	2282	11766609-n
27939	70869	06809291-n
94719	12164	11654667-n
94721	81499	15273241-n
56549	94721	00954038-v
94720	117499	01759021-v
56548	98692	01397088-v
94725	16660	08960548-n
94724	86229	00272305-r
94723	20129	03783430-n
94722	94722	00329943-n
56541	65121	09112857-n
56540	30558	07863935-n
56543	63844	00153652-a
56542	4163	06118563-n
56545	36045	02628259-n
56544	15712	07764847-n
56547	5131	05162642-n
56546	4193	09178310-n
27903	113027	02014733-v
56550	5521	13233012-n
27902	23093	13045594-n
27901	94363	01715185-v
27900	76224	03855464-n
27909	107072	02767250-a
27908	1767	02898711-n
94726	98991	08507109-n
27907	14913	00512843-n
94727	108639	11935330-n
27906	14838	08009834-n
94728	25184	04956110-n
27905	5538	00724081-a
27904	421	00117620-r
94729	98215	00291368-r
94734	73704	01666967-n
94733	24344	00108479-r
94736	39794	01420616-v
94735	30092	02233533-v
94730	75725	00648238-a
94732	17020	00089750-v
56559	21883	12478768-n
94731	76565	10530769-n
56558	90104	02455159-v
56557	54562	05682196-n
56556	12249	14401240-n
56555	100378	00882166-a
56554	96552	14988150-n
56553	100878	00602635-v
56552	114033	01725129-a
56551	55375	10967633-n
27912	54841	00094788-n
27911	58455	07575226-n
27914	59249	13860145-n
56560	72675	09223177-n
27913	61835	12781241-n
56561	75872	01662622-n
27910	31876	00153499-n
27919	89200	05843042-n
27916	76396	04660981-n
94739	86871	02743565-v
27915	78787	04597804-n
27918	33926	11775959-n
94737	52872	06712833-n
27917	34555	11105609-n
94738	51645	09925592-n
94747	84861	02403537-v
94746	70701	05396690-n
94745	42763	07103402-n
94744	67175	10378780-n
94743	8480	05937112-n
94742	92405	02353201-v
94741	10375	09596884-n
94740	65748	02598747-n
56567	18678	13379753-n
56566	13094	00794079-v
56569	78279	14975266-n
56568	13111	00764484-a
56563	31710	02290756-v
56562	15779	09137032-n
56565	13885	00293916-n
56564	90440	09281777-n
56572	115769	07728284-n
56571	19580	03721797-n
56570	53705	03093427-n
56575	36113	02664136-n
56576	32175	02388950-v
56573	6766	15210045-n
56574	80997	01047752-a
56579	18588	02062017-n
56577	54700	10958885-n
56578	5410	01726960-n
56581	84862	00809071-v
56580	74371	00584220-v
56583	65422	10695822-n
56582	19348	01733757-n
56584	65423	08298074-n
56585	114464	02610761-a
56586	93499	13936153-n
56587	107073	00143854-a
56588	3243	06321054-n
56589	22555	01287486-a
56594	30424	04056289-n
56593	44363	13691764-n
56592	10561	09775663-n
56591	75726	03442487-n
56590	55929	04496726-n
56599	116174	01210300-a
56597	86562	12936999-n
56598	117247	12454556-n
56595	46444	11084200-n
56596	70355	03134232-n
94702	52202	01227351-n
94703	97703	07612137-n
94700	72873	00138360-v
94701	31348	00996089-a
1411	79121	01692978-v
1410	117060	02113624-n
1415	110414	02352472-a
1414	28234	04160036-n
1413	47436	01532325-n
1412	102229	10337789-n
27780	107074	10045361-n
1419	35069	00896832-n
15353	88524	02023430-a
15352	19205	00509399-n
27781	24244	02278024-n
1418	57243	00303579-a
15355	109650	10720197-n
1417	37127	11116284-n
1416	99873	13237188-n
15354	30776	12534453-n
27784	25119	04440059-n
27785	56073	14827505-n
27782	103225	02833040-n
15351	56958	04329958-n
15350	102368	02661922-a
27783	46554	00372111-a
27789	113283	00457884-r
27788	94014	06491665-n
27787	81858	01340147-a
27786	97892	01586009-a
15356	90105	00626483-a
15357	3283	05335971-n
15358	78280	13937075-n
15359	41209	07928264-n
1420	79450	01384102-v
1422	106687	02054711-n
1421	113368	01537628-a
1424	18484	07867164-n
1423	15833	13653615-n
1426	35222	03071021-n
1425	108877	00783859-v
15344	38274	05844663-n
1428	56074	02485865-n
27790	54012	09255207-n
1427	66229	00083478-a
15343	73877	00312027-r
27791	26399	00124617-n
15342	79636	04060198-n
1429	109764	05198321-n
15341	107473	00471498-r
27792	5388	01037540-a
27793	116415	08643729-n
15340	82947	06210791-n
27794	32327	05340599-n
27795	98525	01790711-n
27796	61678	00588703-v
27798	39040	01379361-a
27797	33751	08878367-n
15349	94723	13304819-n
27799	30559	02137015-n
15347	16500	01584450-v
15348	102798	02260477-a
15345	62117	00186756-r
15346	49052	04885990-n
1437	55788	05660801-n
1436	78281	01239781-a
1435	32176	00418563-v
1434	31012	02581289-n
94598	18291	10279018-n
1433	64664	05455690-n
1432	102638	00998674-a
94597	51379	02070311-n
1431	31877	00407458-v
1430	51646	15097578-n
94599	97893	07846938-n
94594	103511	00820721-n
94593	28711	01458303-a
94596	3785	05176607-n
94595	46952	00372013-n
15331	7616	04025130-n
94590	80823	00703184-v
15330	98526	02353537-v
94592	38365	00622957-n
1439	21239	09813696-n
15333	57976	01803583-a
94591	12146	00025728-r
1438	5175	03790512-n
15332	73034	02038126-a
15334	57674	02163616-n
15335	12812	07025419-n
15336	79122	03268645-n
15337	116673	06643120-n
15338	15105	08660934-n
15339	39224	01995514-n
1440	28712	06113914-n
1446	86386	11200812-n
1445	89201	10018532-n
1448	21542	09605110-n
1447	56235	03071651-a
1442	105240	03142325-n
1441	116519	02654548-a
1444	112590	00475305-r
1443	102639	01638952-n
15322	116520	01798979-n
1449	50165	04560292-n
15321	98216	03487642-n
15320	78606	15281870-n
15325	98527	03063492-a
15326	25920	13874251-n
15323	102799	02869437-a
15324	4726	02928066-a
15329	22116	06440663-n
15327	33345	03336282-n
15328	65900	13430391-n
1450	12716	03188531-n
1451	31788	14185620-n
15396	70870	05454452-n
15397	107342	03015975-n
15398	79451	10513938-n
15399	13295	00712419-a
15392	97394	02096213-a
15393	32787	14887305-n
15394	87067	03846677-n
15395	45282	00846462-a
15390	107209	13281641-n
15391	82948	01552390-v
15387	104380	00261486-a
15388	32711	07867616-n
15385	21543	04847482-n
15386	74882	10900146-n
15383	62605	10817458-n
15384	49901	06260518-n
15381	45520	11796744-n
15382	114124	02936511-a
15380	48139	14797264-n
15389	47784	02212602-n
15370	35557	07624757-n
15371	114832	14126908-n
15372	108640	00501063-r
15373	92962	04223066-n
15374	111141	12818004-n
15375	74029	10536021-n
15376	42232	00961667-a
15377	14486	02567519-v
15379	32177	04281998-n
15378	74714	12362274-n
15361	5732	03328650-n
1409	75383	02246296-a
15362	29749	05506034-n
15360	6813	12399899-n
15365	993	00070965-n
1405	65587	06909932-n
15366	106284	00205543-n
1406	74715	02997910-n
15363	108100	12330239-n
1407	84350	00249556-v
1408	20053	05309392-n
15364	96094	00284544-n
1401	29667	05762998-n
1402	110946	13389577-n
1403	88150	01582200-v
1404	3173	02464626-n
1400	83453	04555600-n
15369	71643	02563648-n
15368	16963	06573020-n
15367	66680	00632306-a
56191	98374	03650973-n
56192	81159	05489070-n
56193	22506	02649305-v
27701	76566	01946138-v
27700	111	05267345-n
56194	56382	00667612-n
27703	31627	00456899-n
56195	11185	07551691-n
27702	40879	04526800-n
56196	79452	11456462-n
27705	116760	00614436-a
56197	64665	06249910-n
56198	32788	05716744-n
27704	49554	01414288-v
27707	115992	05931658-n
27706	21743	02303585-n
94528	79453	00656524-n
