19:05:41,008 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=454 ms, enhance=0 ms, total=454 ms. Consult the log for full details
19:05:41,009 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
18:12:41,749 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
18:12:42,129 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
18:12:42,601 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=467 ms, enhance=0 ms, total=467 ms. Consult the log for full details
18:12:42,601 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
18:39:34,225 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
18:39:34,629 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
18:39:35,217 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=580 ms, enhance=0 ms, total=580 ms. Consult the log for full details
18:39:35,217 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
13:35:51,444 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
13:35:51,839 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
13:35:52,363 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=520 ms, enhance=0 ms, total=520 ms. Consult the log for full details
13:35:52,363 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
13:44:35,709 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
13:44:36,129 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
13:44:36,585 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=453 ms, enhance=0 ms, total=453 ms. Consult the log for full details
13:44:36,585 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
17:15:43,656 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
17:15:44,012 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
17:15:44,443 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=419 ms, enhance=0 ms, total=419 ms. Consult the log for full details
17:15:44,443 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
20:23:24,104 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
20:23:24,466 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
20:23:24,984 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=515 ms, enhance=0 ms, total=515 ms. Consult the log for full details
20:23:24,987 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
20:48:36,222 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
20:48:36,615 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
20:48:37,082 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=461 ms, enhance=0 ms, total=461 ms. Consult the log for full details
20:48:37,082 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
13:52:57,923 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
13:52:58,278 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
13:52:58,715 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=433 ms, enhance=0 ms, total=433 ms. Consult the log for full details
13:52:58,715 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
15:30:18,205 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
15:30:18,621 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
15:30:19,060 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=435 ms, enhance=0 ms, total=435 ms. Consult the log for full details
15:30:19,060 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
16:34:51,642 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
16:34:52,004 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
16:34:52,398 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=390 ms, enhance=0 ms, total=390 ms. Consult the log for full details
16:34:52,398 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
16:45:43,379 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
16:45:43,741 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
16:45:44,158 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=415 ms, enhance=0 ms, total=415 ms. Consult the log for full details
16:45:44,158 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
09:50:28,634 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
09:50:29,124 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
